DATE,LA,SEA,DEN,AUS,DC,DET,PHX,MIN,BOS,MIA,NY,CHI,ATL,LV
5/1/1998,85.39577778,109.2368876,82.41652794,80.2151006,90.84264544,112.8180053,102.9890357,104.4066829,82.79338062,91.44620754,85.98712485,90.992326,112.9404493,94.54267656
6/1/1998,86.44541836,109.7398447,83.07923734,81.39190998,91.29731701,113.3768923,103.7034544,105.6098484,83.68358849,92.03294107,86.4824261,91.56294213,113.2531555,94.22762255
7/1/1998,87.85152232,109.9912588,83.74102077,82.38230052,91.54794727,114.0326526,104.0826017,106.387834,84.4904381,92.65780018,87.1611833,91.8074783,113.6674999,94.29861832
8/1/1998,88.93477937,110.554289,84.54921028,83.51693686,91.78473421,114.5454592,104.4966365,107.3556195,85.27779743,92.9075924,87.66588549,92.15267473,114.0228451,94.41098322
9/1/1998,90.08424997,111.2109412,85.25428729,84.43969142,91.96941183,114.7971172,104.9660752,108.4654876,86.20229307,93.06796828,88.22858049,92.27439855,114.169981,94.78792633
10/1/1998,90.77409985,111.595495,86.05164392,84.96501086,92.40260791,114.8778897,105.3255618,109.6255688,86.57525039,93.14075547,88.73920323,92.51627843,114.6000581,94.88091169
11/1/1998,91.29391235,112.0359651,86.80162259,85.1642103,93.01248275,115.5270962,105.7987219,111.1564556,86.88352175,93.37179655,89.25959811,92.10874386,114.9270406,95.29215676
12/1/1998,91.78123481,112.0679733,87.42965623,85.39775518,93.51338267,115.6068355,106.0128828,111.7315199,87.78784478,93.56889319,89.5583978,92.65798424,115.2594165,95.6343754
1/1/1999,92.14008625,112.8363104,88.49262928,86.22789355,94.18805418,115.7041989,106.403678,113.3549119,89.24213959,93.94536505,89.85618597,92.94203664,115.6546624,96.2499272
2/1/1999,92.71811851,113.2639602,89.45874099,87.21906555,94.42715074,115.3437517,106.881886,114.5013144,90.56060728,94.42897756,90.51220494,93.52196662,115.9571903,96.78813624
3/1/1999,93.38405497,113.5728404,90.85743266,88.29171244,94.92750353,116.1707039,107.4563695,116.3910356,91.28855851,95.11681805,91.28555798,93.62458144,116.6831166,96.69665692
4/1/1999,94.38407186,113.5253187,91.68818518,89.08616971,95.52102878,117.1193798,108.081505,117.2732108,92.1533825,95.85168247,92.27485357,94.65439648,116.6014652,96.86034218
5/1/1999,95.23315472,113.7289094,92.54857787,89.97017117,95.85611276,118.1077197,108.7053592,118.2843081,92.99917488,96.17969319,93.00047385,95.43281958,116.8555975,97.33750342
6/1/1999,96.02552776,114.0536344,93.39492011,91.27607868,96.5919367,117.8390756,109.0207496,119.6755968,93.80059066,96.08017005,94.03505251,96.31771925,116.8215617,97.95334283
7/1/1999,96.64867112,114.4553192,94.37796331,92.89292848,97.294907,117.7945787,109.5119102,121.2571627,95.07794678,96.79035913,94.93969837,96.62968229,117.036786,98.22249197
8/1/1999,97.17484698,114.7553522,95.55534868,94.27522611,98.01488089,117.8318582,109.8604777,122.1184681,96.08005013,97.2803909,96.02420387,97.17505505,117.3214857,98.18055286
9/1/1999,97.67920952,115.0462593,96.95895761,95.5962274,98.59970275,118.1291382,110.2765554,123.1955883,97.20470951,97.88827881,96.79117484,97.75031606,117.7235729,98.57566239
10/1/1999,98.328701,115.4338195,98.03769117,96.76429573,98.99249312,118.7979495,110.7513745,124.095356,98.21241963,97.94699026,97.59161814,98.66090949,118.028713,98.98939042
11/1/1999,99.23870321,115.9076763,98.84846677,98.50882748,99.45585622,119.1139485,111.098988,125.282529,99.27091232,98.54636049,98.40007507,99.40511281,118.4450638,99.54297917
12/1/1999,100.3296484,116.629696,99.66617859,100.0291529,100.094135,119.4409512,111.6535514,125.9766535,100.3583134,99.31631561,99.35196677,100.1432564,118.6938529,99.85235171
1/1/2000,101.0312093,116.8455817,100.663014,101.4499539,100.8718324,119.7727215,112.157385,126.4199768,100.9198171,99.94340918,100.3392301,100.5648396,119.2967154,100.4013792
2/1/2000,102.0434064,117.4795972,101.6525472,104.1706043,101.7012372,120.0050231,112.7909981,126.978785,101.8942215,100.4737866,101.2406567,101.411386,119.5742778,100.904482
3/1/2000,103.2246994,117.9992113,102.73559,107.3372228,102.8941892,120.950254,113.2063822,128.1233038,102.6510122,101.0864618,102.0606312,102.4277596,120.1514893,101.4374829
4/1/2000,104.159399,118.4666719,103.5434323,110.6329942,103.9540369,121.3782559,113.6804638,128.9946825,104.3476525,102.0112627,103.1325035,103.4111918,120.8657259,101.5957005
5/1/2000,104.9246979,118.8851887,105.3022503,113.8005135,104.9246176,122.1673818,114.1978556,130.220039,106.0095429,102.7529686,104.9158685,104.3911075,120.9406359,102.0469294
6/1/2000,105.6934072,119.3610208,106.9080693,116.8151059,105.7185093,121.8042843,114.6767184,131.2041349,107.9302733,103.4057954,106.0646994,105.5093608,120.8948464,102.2784767
7/1/2000,106.3246874,119.9652889,108.299133,117.8649973,106.7113598,121.6004083,114.9940436,132.2891623,108.9245284,103.6962614,107.0202911,106.0311411,121.290294,102.6734787
8/1/2000,106.9666327,121.0171563,109.2996235,119.0478371,107.7926427,121.6044632,115.2858068,133.2857395,110.1291741,104.35609,108.0247499,106.4225177,121.7247688,103.2220011
9/1/2000,107.8867871,121.6985769,110.5514338,120.4148555,108.9946546,121.7997802,115.5396139,133.8947044,111.3708453,105.1079677,108.8255102,106.7101025,122.242803,103.8936804
10/1/2000,108.8086567,122.8347063,111.7279527,123.250015,109.8719599,122.1114899,115.8141978,135.2622587,112.9694186,106.0967006,109.7860037,106.9778297,122.7244364,104.675437
11/1/2000,109.9839187,123.5199511,113.0985695,126.4431114,111.0880112,122.4379738,116.2411878,136.1349114,114.7702489,107.403798,110.6366845,107.4722863,123.2330236,105.0359555
12/1/2000,110.7160052,124.8350503,114.5405619,130.061234,112.4042338,122.7016927,116.7144976,137.9123746,116.9504966,108.6589524,111.8395437,108.1494834,123.9485867,105.5192317
1/1/2001,112.0314763,125.5832446,115.5055318,133.0402447,113.7944111,123.2648282,117.7099059,138.8610661,118.8376383,110.2410822,112.9362586,108.9228475,124.6365022,105.7701062
2/1/2001,112.9028992,126.5822865,116.8803771,135.0752616,115.3905908,123.9567212,118.6079406,140.0442348,120.4067084,111.0737813,114.2519525,109.5209268,125.4442937,106.1714893
3/1/2001,114.1784971,127.526114,117.2387861,134.9369746,116.8383179,124.7630999,119.5633595,140.5726601,121.5561498,112.2704672,115.3142239,110.3573887,126.1905175,106.9856163
4/1/2001,114.6367963,128.5972029,118.5200772,133.8557925,118.6305676,125.5387445,119.9005041,141.5145829,122.7395988,113.5252429,116.3649663,111.2885846,127.006781,107.9476745
5/1/2001,115.2573894,129.8798317,119.2530307,132.6620074,119.2568578,126.4999924,120.290794,142.2515018,123.1776462,114.7737642,116.9782083,112.0870496,127.2912849,108.7427129
6/1/2001,115.7346117,131.094686,119.9740927,130.8338026,120.2462948,125.8619591,120.6650727,142.5928428,124.4397084,115.9053585,118.0750679,113.2163715,127.8154656,109.506724
7/1/2001,116.3756328,132.2574223,120.3902108,129.2811047,121.0806868,125.2639883,121.2822748,143.7984688,125.6014933,117.1336269,119.2232073,114.2107239,127.764284,110.3045266
8/1/2001,117.3585197,133.1196608,120.9636719,128.330618,122.0872402,124.6764593,122.096781,144.7790878,126.9430992,118.2926518,120.5863684,115.2511651,127.9255431,110.9728523
9/1/2001,118.3400899,134.2341828,121.505659,128.1842022,123.1038102,124.6545859,123.0430498,145.8737931,128.1460973,119.5218382,121.9830038,116.0953726,127.9456346,111.7007452
10/1/2001,119.3156597,135.2370206,121.6978793,128.2106527,124.1343564,125.1213442,123.9063482,146.9700153,129.1332962,121.0906198,123.0949153,116.5205979,128.8469963,112.0801175
11/1/2001,120.3032059,137.284706,121.6419637,127.674898,125.0464002,125.6849682,124.9745493,148.0428777,130.1815646,122.7012122,124.4044394,116.8041676,129.7457944,112.9690874
12/1/2001,121.2896199,139.115221,121.6247673,126.8430889,126.1781123,126.3438012,126.2474407,148.7533497,130.5095122,123.7657784,124.5753368,117.0897046,130.7050279,113.5169007
1/1/2002,122.706507,141.6265109,122.0969469,126.8420594,127.2457014,126.872688,127.2893334,150.0001641,131.3530077,124.4981637,125.3799153,117.5051496,131.7088717,114.4515495
2/1/2002,123.9895209,143.0345795,122.3932653,127.6140994,128.8238204,127.3006026,128.3973936,151.2615478,131.773577,125.4276806,126.0977109,118.1213874,132.3370702,115.0039729
3/1/2002,125.456074,145.3319359,123.1059852,129.5599382,130.1388682,127.86968,129.6369821,152.7939417,132.9679085,126.6489171,127.3206369,118.7218106,132.651973,115.4045696
4/1/2002,126.8519023,146.7704061,123.3321272,132.1103713,131.6233105,126.0232272,130.9273192,154.4437759,134.5278042,128.0933027,128.6930178,119.6348436,132.9499275,115.3987117
5/1/2002,128.6919861,148.7715298,124.0086401,134.7483537,133.2949203,125.3185223,132.4655338,154.9312781,136.6817978,129.7919165,130.4848078,120.339117,133.0248687,115.8738363
6/1/2002,130.7723062,150.7867967,124.2546824,137.5691842,134.8405686,123.7576154,133.9242161,156.2315901,138.7718362,131.5675026,132.4956319,121.0532385,133.0985244,116.3382142
7/1/2002,132.8587181,152.8298184,124.6760481,139.3733357,136.9985874,122.6269965,135.8000236,156.5417828,140.5415638,133.4807435,134.85441,121.8597314,133.14337,116.8268355
8/1/2002,135.0852203,155.105686,124.6110155,141.1079098,138.9549717,121.5904684,137.5650288,157.3125343,142.3079372,134.9079969,137.0033494,122.6348995,133.0778698,117.2726684
9/1/2002,137.2367333,157.5274391,124.666949,141.8508326,140.8022392,120.6263467,140.5732216,157.2980061,144.203128,136.5818412,138.826657,123.4835618,133.0425752,117.8044944
10/1/2002,139.7231014,159.8335491,125.0002611,142.818293,142.448935,120.3463595,143.8046904,158.1867911,145.8483892,138.2664212,140.8017518,124.3509237,133.7037746,119.1616615
11/1/2002,141.8243803,162.4826991,125.5550037,143.6332243,143.8658275,119.8420344,147.6961698,158.8701233,147.4093207,139.8373196,142.8434883,125.3167017,134.0778476,120.6010873
12/1/2002,143.9820568,164.827329,125.7120333,143.8192931,145.5904868,118.6544245,152.1519531,159.6756198,147.8583505,141.7057948,144.9136056,126.3662075,134.6471831,122.0057822
1/1/2003,145.7524011,167.4200466,125.6195076,143.7339216,146.6768508,118.1639032,156.3291112,161.3987983,148.5245802,143.7750673,146.6389916,127.2223759,134.9840022,122.9138118
2/1/2003,147.3087561,169.4736841,125.5986609,143.8503292,147.9439933,117.8817058,161.6481662,162.6765532,149.6978968,145.8722574,147.9371017,128.2111786,135.6059002,123.748591
3/1/2003,148.8817391,171.7976102,126.1110242,143.9563287,148.6999298,118.590968,167.7971541,163.7646984,150.9728617,147.3891276,149.2163176,129.4855192,135.8627672,124.3311164
4/1/2003,150.4855637,173.0889315,125.9157511,144.2986868,149.9296942,116.675282,174.6366014,165.0675423,151.6417602,148.6999615,150.3398921,129.7828275,136.1229773,125.2878553
5/1/2003,152.2882891,174.6902033,125.7775616,144.3747826,151.3691704,113.9746996,181.1306678,165.1698117,151.8789754,149.7636177,151.4919331,130.5289689,135.4061842,125.9702888
6/1/2003,154.0628839,176.5373894,125.0805289,144.840304,152.9963327,111.4747044,188.9478576,165.4179115,152.3787284,150.7203611,152.2470252,131.0227088,134.8919917,126.9435156
7/1/2003,157.0161428,178.2783624,125.1645151,146.1748397,154.7131001,111.0707833,196.1594929,165.2084444,152.8919967,152.776178,153.2896839,131.6989267,134.0917013,128.3570122
8/1/2003,160.1046741,179.768759,125.5974751,147.795701,156.7933984,109.7426878,203.00431,165.3222698,153.5646929,155.0509791,154.4867389,132.1947263,133.5627719,130.4353858
9/1/2003,163.5882624,181.0198033,125.8291737,149.63702,159.2560198,108.5118218,209.5774759,165.58652,154.607062,157.0674752,156.3631522,133.2858005,133.0457234,132.6996348
10/1/2003,167.0564496,182.1000958,126.2980943,151.5501078,161.6939736,106.554942,213.6183849,166.9076754,155.9018892,159.0842376,157.976732,134.447004,132.6704482,135.7038005
11/1/2003,170.7570392,183.4166447,126.7962021,153.7302543,164.1650016,104.1659287,217.4108864,168.2862993,157.6826972,160.7538561,160.0162341,135.6524812,131.3628133,138.7973858
12/1/2003,174.7845748,184.7359571,127.2641012,155.9872731,166.5218995,102.4542822,220.1776288,169.3292486,159.3034752,162.6049227,161.8944577,137.0408824,130.4424116,143.0771189
1/1/2004,178.7737512,186.3840925,128.0829352,157.8431308,169.5353028,100.3785786,223.0111542,170.1226491,160.5728026,164.8300581,163.6428144,138.025284,129.6991316,147.2387019
2/1/2004,182.9149478,188.0177456,128.6404465,159.9539334,171.795456,98.64486042,225.2538716,171.4529197,161.9873519,167.0463278,165.450288,138.7624246,128.7056279,151.6328366
3/1/2004,188.7866711,189.5457516,129.2500161,162.2127101,174.6480256,97.92387025,226.4856672,172.2540479,163.2533388,170.3128243,167.4798225,139.6106471,127.4958447,159.8350319
4/1/2004,194.5002815,189.9582955,129.2902888,164.5344965,177.8455356,96.26839868,227.7786617,173.7578453,165.531478,173.1014309,169.1423253,140.1710419,125.6018505,167.5099051
5/1/2004,199.7377635,190.5241475,129.3119732,166.7999612,182.0080897,94.5874359,228.0604669,172.8186239,166.1745069,176.5602731,171.1441641,141.4729613,124.6272764,175.425905
6/1/2004,205.2786708,190.3815,129.843558,169.835296,186.7273698,93.36341904,227.5405894,171.4454467,167.5167308,179.8376409,173.3473964,142.3152582,123.0790881,185.0011655
7/1/2004,209.297252,190.1987218,129.969807,172.0944275,189.8994163,92.30121432,226.0942754,169.2811221,168.141204,183.3186135,175.6482012,143.2319277,121.9394597,193.5972667
8/1/2004,211.1491606,189.5774188,130.3521728,174.5344673,193.0503958,90.41548047,224.5058482,168.3742664,169.289114,186.6991995,177.2834723,143.8475102,121.0956565,199.3969104
9/1/2004,212.7178228,189.1467261,130.5140749,177.0168665,196.1187798,87.78404803,222.9439491,167.3900217,170.158817,190.3905894,179.1223739,145.1819949,120.1206487,203.0196785
10/1/2004,213.8687145,187.8755202,131.2708913,180.0477814,199.547216,84.55828553,221.6857619,167.4693539,172.0483461,193.5436073,181.1249507,146.1664167,118.683046,205.2661712
11/1/2004,216.0223267,186.4609562,131.8710902,183.2782095,203.1521523,82.51629143,221.0431132,167.414515,173.0522043,197.0715474,182.9285896,147.250304,116.6990943,206.8568499
12/1/2004,218.1291434,185.7326975,132.7550684,187.1143676,206.9746433,80.24526487,220.706491,167.6613752,174.3185864,200.8735654,184.5991625,148.5852387,113.9786386,208.1852537
1/1/2005,221.4713573,184.4660353,133.3952149,191.6211384,210.799936,77.69081589,221.423564,168.7316518,175.7596257,205.3398823,187.1720123,150.0412029,111.4528388,209.1559749
2/1/2005,225.2073539,183.5422854,134.3703228,196.0190232,215.1805494,75.44527345,220.8686009,169.5970991,177.9355969,210.0508384,189.7922711,151.8230598,109.4008082,211.6797748
3/1/2005,229.7469447,181.7310051,134.6566843,200.4687664,220.9925596,73.13774999,220.1508659,169.9835741,179.4601474,215.9587701,193.1884925,153.9954311,108.0698233,213.6633582
4/1/2005,233.4436053,180.7611969,135.0899683,202.3075063,225.7638953,72.20257425,218.161408,169.8868371,180.4932017,222.3493798,195.1706505,154.6039256,107.3084646,216.1934964
5/1/2005,237.1054951,178.4219381,135.1288835,204.8211455,229.7370131,71.66868954,215.5751492,167.4576161,180.7100299,227.5602552,196.7322622,155.2749244,106.1327078,217.9855013
6/1/2005,240.5833884,176.6101775,134.9383989,207.1950098,233.7852462,69.90483634,212.6541456,164.8213664,180.0831226,233.9546238,198.1971264,156.0730351,105.8539715,219.4368942
7/1/2005,244.2626206,174.216832,134.9697728,209.307666,236.7815909,69.30973892,209.4088964,162.8522387,180.0119911,239.2236845,199.811026,156.6173661,107.0970415,220.459765
8/1/2005,248.28386,172.5328669,135.2374424,210.7149853,238.9966006,69.66752595,206.3315224,161.2502331,179.7009872,244.9378835,201.4988008,156.5552167,107.9192678,222.0231032
9/1/2005,252.8411204,170.3007887,135.9088569,212.6978231,241.3890902,70.60048434,203.0690681,159.8178673,180.1476439,250.696552,204.0755648,157.9664854,108.7433401,223.7733788
10/1/2005,257.7432526,168.5241861,136.6096097,214.1249294,243.7679298,71.40451698,198.0271873,158.5147786,180.0129656,255.8711081,206.6792886,159.1538048,109.1664745,225.5767039
11/1/2005,261.6632574,165.551953,137.2211566,215.5145844,246.2204636,71.60741911,192.4280054,156.5206637,180.8119374,259.9217044,209.3212101,161.3249678,109.7934731,227.9091877
12/1/2005,265.4191193,161.0678255,137.9194715,216.4137738,248.4379205,72.07778762,186.8944012,154.501421,180.4376857,263.9400091,212.0522259,162.6463957,109.8378793,229.8884716
1/1/2006,268.208827,157.161668,138.804177,217.4019446,250.2725246,72.14083093,181.1199029,152.0500233,180.6269458,267.9689982,213.5044734,164.4478852,109.2696619,232.272715
2/1/2006,271.2338244,155.7929758,139.2904291,218.8209149,252.0224716,71.56477374,175.0552313,149.0824223,179.5437356,272.0325392,215.0536784,165.9214719,108.7221079,234.4010601
3/1/2006,272.0844565,152.2613756,139.3427234,219.2947435,252.8164119,70.15774356,169.7087872,146.9622577,180.0499652,275.0763905,215.7196768,168.0161992,107.0210014,235.2299207
4/1/2006,273.0894239,150.4677569,138.812238,218.8219135,252.2909903,70.28715258,163.9205979,144.6315051,179.3421734,278.1537848,216.4507754,167.6166878,107.6124913,235.7555572
5/1/2006,272.9307893,148.5585509,138.7354232,218.0244452,251.1929441,69.9672339,158.5402168,143.4110174,178.3256068,279.6957945,216.6178467,167.7171789,107.8263053,235.3882409
6/1/2006,272.2182213,147.8504282,138.4479861,216.5469226,249.3267534,70.28177266,153.2312997,141.8665771,176.4950291,279.2094437,216.1942488,167.1552806,107.5047331,233.6768222
7/1/2006,271.4940577,147.1207521,138.3382671,214.9842239,247.0605788,70.0113993,147.9992058,140.9070018,175.601655,278.4688589,215.0495956,166.5565386,106.649325,233.0603131
8/1/2006,270.5877412,146.9686801,137.8093955,214.3101329,244.4149203,69.35597483,142.9875627,138.4064372,174.9175468,276.0375227,213.0957097,166.0196901,105.3918474,232.3993567
9/1/2006,270.4349569,146.6316214,137.6338492,213.5585971,241.7351896,68.29844669,138.2665643,136.4174693,173.8477586,276.3066701,213.0267094,166.452288,103.9521181,231.8709406
10/1/2006,270.998237,147.5880273,137.3678384,213.3631429,241.7792923,67.73008174,133.3957819,132.5814279,173.7315394,277.5086446,213.0273214,166.4816611,102.5432681,231.3007044
11/1/2006,271.9019404,147.9616068,137.3140471,213.2685062,241.5401124,67.3830794,129.172654,130.6159078,171.9112026,278.7703127,213.1588934,166.5131641,101.5176348,231.4234335
12/1/2006,270.3217238,148.572598,137.6490019,213.1595304,241.4433951,67.79879103,123.4319719,125.287272,171.2878646,279.6900366,213.2523869,166.9587777,101.3999178,231.7688925
1/1/2007,270.8048827,148.0467783,137.5970289,214.6235786,241.4111173,68.06479566,117.8751346,121.4467213,170.5775925,278.9432904,212.9091477,168.2654693,102.5333968,231.9403071
2/1/2007,270.1368159,147.4590802,137.4073242,214.8832039,241.8002687,68.68528064,113.5076849,119.4318161,171.2822766,279.790015,213.3109353,169.4826283,103.8050042,231.8000191
3/1/2007,268.7477156,146.9881195,136.981349,215.3197829,241.4515374,67.75328573,108.7078368,113.7522071,171.8513473,278.6043931,214.2489042,171.2781025,103.6238424,231.2334821
4/1/2007,266.4295539,146.2173564,136.5577314,213.5307223,238.5801749,66.8678815,106.1325759,113.208366,171.648756,276.114398,213.6285994,168.7677769,103.5638364,228.68841
5/1/2007,264.2447815,146.1414716,136.7838242,210.7749873,235.8394658,67.17794991,104.267828,112.61794,170.9340326,270.9651951,211.8749468,167.3706003,102.5450831,226.0124542
6/1/2007,261.3229938,144.863003,136.8230793,207.9662631,232.4460703,69.4582516,104.6553147,113.7749233,169.7068476,266.1064046,209.7068015,165.9741154,101.9484092,222.1351831
7/1/2007,258.4890403,144.3659654,136.9569236,205.5668793,229.3100991,71.25679543,105.7908454,116.7380702,169.2288897,260.118748,207.7742775,164.6499096,101.2065101,219.1117756
8/1/2007,254.8486469,143.2212386,136.8345414,204.5166819,226.4182377,71.29527157,107.0519446,119.1705819,167.9866031,253.9653833,205.3715141,162.940066,98.65927965,214.8830448
9/1/2007,251.2994085,142.8022961,136.2157997,203.1155035,225.9124968,71.80980713,108.1225925,121.0834548,168.040532,248.3472383,204.866601,161.4005089,93.88388161,211.0536024
10/1/2007,247.0065708,141.6877095,134.7498867,199.6474476,225.4361198,71.20296282,109.3816642,121.6135634,167.41253,243.0260659,203.958202,160.3030895,90.68459273,206.3187976
11/1/2007,239.233012,141.1436236,133.0166952,194.695292,223.0177872,71.13763288,110.8881366,122.1868081,166.9579464,236.4154941,203.2950242,159.6268854,89.69651165,200.7405619
12/1/2007,233.1138556,139.9386383,131.6075649,189.9937423,219.2372922,70.40147304,112.1180485,122.7937976,165.5287065,230.5847789,201.7184394,159.3512216,88.58890806,195.9730523
1/1/2008,226.1119108,138.463118,130.9374302,186.6340809,215.6565543,70.92106596,112.5415956,123.8510657,164.7535273,225.0221114,200.8033613,157.5284993,87.3204986,186.8679063
2/1/2008,217.7720527,136.7426239,130.257961,178.8525022,211.6734882,71.20592461,111.6218907,123.2953909,163.5315484,219.1619217,199.4407879,155.969161,85.85718662,178.6064365
3/1/2008,210.5818475,135.9835179,130.351527,172.5677963,207.6815565,70.79819886,111.2647272,122.0615327,162.2226778,210.7759606,198.8269172,155.2443994,85.15300243,171.1940155
4/1/2008,205.101182,136.02826,130.1904228,166.7365198,203.7336655,70.1987439,111.6491861,124.508146,160.953163,202.9095863,197.1753086,153.9314353,85.71515547,167.2562513
5/1/2008,199.4333784,135.5997844,130.1230816,162.5596108,199.8656791,72.53522415,111.6048221,125.7672307,160.5768335,194.510466,195.838868,152.0084671,87.50450832,162.1334643
6/1/2008,195.1337389,135.3257832,130.184872,158.5015829,196.1754601,74.80682126,110.7489342,125.5990179,160.5469785,190.7690686,194.8384707,149.9598215,89.60912824,159.1901665
7/1/2008,190.6763352,134.7414104,130.2333301,154.1052,192.7132622,76.09546476,109.3457595,123.6529956,159.6737176,186.2167395,192.5640447,147.5458569,91.24780553,154.2707915
8/1/2008,186.6494545,134.4550641,129.6117058,148.159192,190.4385244,77.05755254,107.544052,122.1661035,159.4918064,182.0138639,191.0698969,145.9388113,92.80203271,149.6933367
9/1/2008,181.8454473,133.5444591,128.7506457,142.8336955,186.8378144,77.76163389,106.1432322,119.5933259,158.2206609,177.4289314,189.6564345,144.2138751,94.16123645,145.3413428
10/1/2008,178.0670227,133.1289461,127.6936604,137.5856725,182.8722586,79.14330631,104.9062182,118.5347956,157.4364875,172.4313869,187.808385,142.3473507,95.17414351,141.1227047
11/1/2008,174.949965,132.4945622,127.3275101,134.6814876,179.5598885,80.14994434,104.0153446,117.3023061,154.8429773,168.4888292,185.5059548,139.5265884,96.54257462,137.1264162
12/1/2008,171.443538,132.4440414,126.4869518,130.6326346,176.3630326,81.3249746,102.9271563,116.8401775,153.9983721,164.2686528,183.3145524,136.7113794,97.3696812,131.2224501
1/1/2009,167.8311307,133.2316864,124.4554633,126.6553775,174.1838826,82.23630896,102.2923709,114.8354768,152.6764315,158.7975483,181.5700123,132.1828196,99.00903044,126.0552377
2/1/2009,165.546016,132.88069,123.1272787,123.973942,171.4286883,82.45970317,102.1479828,113.0895936,151.9093651,154.758874,179.3377628,129.4030614,99.85835537,121.9684668
3/1/2009,163.7421473,133.9711566,123.3147737,121.0928435,169.8847604,84.14285519,101.7059586,110.1521473,149.6720437,150.4286445,176.1885288,127.3362154,101.0121827,117.8089701
4/1/2009,161.5467642,134.4616125,123.7383614,120.1694595,169.5742549,85.04186906,101.545827,110.1659996,148.790388,147.9133661,173.3964443,125.8630441,103.1869439,113.4636633
5/1/2009,159.8375627,136.0627396,124.0233066,119.8665271,170.0301193,87.06592758,100.7695423,110.8668329,149.1639574,145.6728211,172.8617643,125.7993117,104.9289255,110.228667
6/1/2009,160.31149,137.4451304,125.2743771,123.3423756,171.7671383,87.7815784,100.3319135,111.8232907,150.8413606,145.9453416,172.2488055,124.519739,106.7677727,107.5688004
7/1/2009,162.2114254,138.6559069,126.2886779,126.1581755,173.600479,88.87958495,99.66167502,112.8450347,151.3689495,146.3445167,172.293709,125.9238898,108.4674475,105.8909313
8/1/2009,164.2587482,138.9773473,127.0284616,129.2352968,175.7396411,89.94376175,99.33816778,112.1869226,152.3919664,147.3236116,172.315183,126.63973,110.325419,104.9563426
